academic_year,branch_code,branch_name,data_type,pdf_count,pdf_description,pdf_filename,pdf_index,pdf_url,program,scraped_at,semester,subject_branch_code,subject_category,subject_category_:basic_science_courses,subject_category_:engineering_science_courses,"subject_category_:humanities_and_social_science,_including_management_courses",subject_category_:mandatory_non-credit_courses_–_audit_course,subject_category_:mopec-01(mooc),subject_category_:mopec-02(mooc),subject_category_:mopec-02_(mooc),subject_category_:pec-01(mooc),subject_category_:pec-02(mooc),subject_category_:pec-03(mooc),subject_category_:pec-04(mooc),subject_category_:professional_core_courses,subject_content,subject_content_type,subject_eff_from,"subject_elective_subject:
____________________________________________________no","subject_elective_subject:
____________________________________________________yes",subject_exp,subject_index,subject_l,subject_original_branch_code,subject_original_category,subject_original_category_:basic_science_courses,subject_original_category_:engineering_science_courses,"subject_original_category_:humanities_and_social_science,_including_management_courses",subject_original_category_:mandatory_non-credit_courses_–_audit_course,subject_original_category_:mopec-01(mooc),subject_original_category_:mopec-02(mooc),subject_original_category_:mopec-02_(mooc),subject_original_category_:pec-01(mooc),subject_original_category_:pec-02(mooc),subject_original_category_:pec-03(mooc),subject_original_category_:pec-04(mooc),subject_original_category_:professional_core_courses,subject_original_eff_from,"subject_original_elective_subject:
____________________________________________________no","subject_original_elective_subject:
____________________________________________________yes",subject_original_exp_,subject_original_l_,subject_original_p_,subject_original_sem__year,subject_original_subcode,subject_original_subjectname,subject_original_t_,subject_p,subject_row_index,subject_sem__year,subject_subcode,subject_subjectname,subject_t,subject_table_index,subject_total_lines,total_subjects
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    0",,,14,,,,,,,"IsTheory :
                                                    No",,,,,,,,,,"Theory Exam Duration :
                                                    0",,,,,,,,,,1,,,,,5,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :,,,15,,,,,,,IsPractical :No,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,5,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,Remark :,,,,,,,,,,,,Isfunctional :Yes,,,16,,,,,,,Remark :,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,5,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,17,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,6,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,IsPractical :No,,,,,,,,,,,,,,,Practical Exam Duration :,,,18,,,,IsPractical :No,,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,6,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,Remark :,,,,,,,,,,,,,,,Isfunctional :Yes,,,19,,,,Remark :,,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,6,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,20,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,7,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :,,,21,,,,,,,,,,,,,,,IsPractical :No,,Practical Exam Duration :,,,,,,,,,,2,,,,,7,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,,,,,,,,,Remark :,,,,Isfunctional :Yes,,,22,,,,,,,,,,,,,,,Remark :,,Isfunctional :Yes,,,,,,,,,,3,,,,,7,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,"Theory Exam Duration :
                                                    0",,,23,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    0",,,,,,,,,,1,,,,,8,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,IsPractical :Yes,,,,,,,,,,,,,,Practical Exam Duration :,,,24,,,,,IsPractical :Yes,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,8,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,Remark :,,,,,,,,,,,,,,Isfunctional :Yes,,,25,,,,,Remark :,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,8,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,26,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,9,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,IsPractical :No,,,,,,,,,,,,,,Practical Exam Duration :,,,27,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,9,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,Remark :,,,,,,,,,,,,,,Isfunctional :Yes,,,28,,,,,Remark :,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,9,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,"IsTheory :
                                                    Yes",,,,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,29,,,,"IsTheory :
                                                    Yes",,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,,,,,,,,1,,,,,10,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,IsPractical :No,,,,,,,,,,,,,,,Practical Exam Duration :,,,30,,,,IsPractical :No,,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,10,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,,,Isfunctional :Yes,,,31,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,10,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,32,,,,,,"IsTheory :
                                                    No",,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,,,,,,,,1,,,,,11,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,IsPractical :No,,,,,,,,,,,,,Practical Exam Duration :,,,33,,,,,,IsPractical :No,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,11,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,Isfunctional :Yes,,,34,,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,11,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    0 Hrs",,,35,,,,,,,"IsTheory :
                                                    No",,,,,,,,,,"Theory Exam Duration :
                                                    0 Hrs",,,,,,,,,,1,,,,,12,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :,,,36,,,,,,,IsPractical :No,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,12,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,Isfunctional :Yes,,,37,,,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,12,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,38,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,,,,,,,,1,,,,,13,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,IsPractical :No,,,,,,,,,,,,,,,Practical Exam Duration :,,,39,,,,IsPractical :No,,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,13,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,,,Isfunctional :Yes,,,40,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,13,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,41,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,"Theory Exam Duration :
                                                    1.5 Hrs",,,,,,,,,,1,,,,,14,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :,,,42,,,,,,,,,,,,,,,IsPractical :No,,Practical Exam Duration :,,,,,,,,,,2,,,,,14,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,,,,,,,,,,,"Remark :
                                                    Only For C to D Students",,,,Isfunctional :Yes,,,43,,,,,,,,,,,,,,,"Remark :
                                                    Only For C to D Students",,Isfunctional :Yes,,,,,,,,,,3,,,,,14,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,"Theory Exam Duration :
                                                    0 Hrs",,,44,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    0 Hrs",,,,,,,,,,1,,,,,15,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,IsPractical :Yes,,,,,,,,,,,,,,Practical Exam Duration :,,,45,,,,,IsPractical :Yes,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,15,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,,Isfunctional :Yes,,,46,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,15,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,47,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,,,,,,,,1,,,,,16,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,IsPractical :No,,,,,,,,,,,,,,Practical Exam Duration :,,,48,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,16,,50
2024-25,09,Electrical Engineering,subject,15,,,,,Diploma,2025-07-17 11:37:33,1,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,,Isfunctional :Yes,,,49,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,16,,50
2024-25,09,Electrical Engineering,pdf_link,18,DI01000061,DI01000061.pdf,0,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI01000061.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI01C00061,DI01C00061.pdf,1,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI01C00061.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02000021,DI02000021.pdf,2,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000021.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02000051,DI02000051.pdf,3,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000051.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02000061,DI02000061.pdf,4,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000061.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02000131,DI02000131.pdf,5,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000131.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02000141,DI02000141.pdf,6,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000141.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02000151,DI02000151.pdf,7,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000151.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02000161,DI02000161.pdf,8,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000161.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02000171,DI02000171.pdf,9,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000171.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02C00021,DI02C00021.pdf,10,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00021.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02C00051,DI02C00051.pdf,11,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00051.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02C00061,DI02C00061.pdf,12,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00061.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02C00131,DI02C00131.pdf,13,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00131.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02C00141,DI02C00141.pdf,14,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00141.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02C00151,DI02C00151.pdf,15,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00151.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02C00161,DI02C00161.pdf,16,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00161.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,pdf_link,18,DI02C00171,DI02C00171.pdf,17,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00171.pdf,Diploma,2025-07-17 11:37:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,09,Electrical Engineering,subject,18,,,,,Diploma,2025-07-17 11:37:37,2,"Elective Subject:
                                                    No",IsPractical :No,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,"Category :Basic Science CoursesElective Subject:
                                                    NoIsTheory :
                                                    NoTheory Exam Duration :
                                                    2.5 HrsIsPractical :NoPractical Exam Duration :Remark :Isfunctional :YesIsSemipractical :Yes",0,Remark :,"Elective Subject:
                                                    No",IsPractical :No,,,,,,,,,,,,,"IsTheory :
                                                    No",,,"Category :Basic Science CoursesElective Subject:
                                                    NoIsTheory :
                                                    NoTheory Exam Duration :
                                                    2.5 HrsIsPractical :NoPractical Exam Duration :Remark :Isfunctional :YesIsSemipractical :Yes",Remark :,IsSemipractical :Yes,Practical Exam Duration :,Category :Basic Science Courses,"Theory Exam Duration :
                                                    2.5 Hrs",Isfunctional :Yes,IsSemipractical :Yes,1,Practical Exam Duration :,Category :Basic Science Courses,"Theory Exam Duration :
                                                    2.5 Hrs",Isfunctional :Yes,1,,59
